2009.05.05 05:41:10,GPSD=050509,GPST=054109.000,LAT=6723.6388,NS=N,LONG=2636.8107,EW=E,T=17.96,U=26.9,T1=25.238,T2=25.048,T3=25.082,T4=25.537,UVB1=0.000,UVB2=0.000,UVB3=0.001,UVB4=0.010,SR4=9.952,SR5=9.952,SR6=10.718,SR7=10.718,AntHeight=210,GeoidHeight=22
2009.05.05 07:19:30,GPSD=050509,GPST=071929.000,LAT=6736.1248,NS=N,LONG=2622.6529,EW=E,T=0.67,U=91.3,T1=24.983,T2=24.887,T3=25.120,T4=24.988,UVB1=0.135,UVB2=0.011,UVB3=0.110,UVB4=0.013,SR4=1037.309,SR5=193.682,SR6=1072.524,SR7=207.462,AntHeight=318,GeoidHeight=22
2009.05.05 07:19:40,GPSD=050509,GPST=071939.000,LAT=6736.0073,NS=N,LONG=2623.0059,EW=E,T=0.69,U=90.6,T1=24.990,T2=25.154,T3=25.151,T4=24.896,UVB1=0.127,UVB2=0.011,UVB3=0.100,UVB4=0.013,SR4=742.575,SR5=169.950,SR6=828.316,SR7=173.778,AntHeight=310,GeoidHeight=22
2009.05.05 07:19:50,GPSD=050509,GPST=071949.000,LAT=6735.8907,NS=N,LONG=2623.3686,EW=E,T=0.70,U=90.1,T1=25.002,T2=25.250,T3=25.055,T4=24.835,UVB1=0.125,UVB2=0.009,UVB3=0.096,UVB4=0.013,SR4=871.186,SR5=193.682,SR6=917.119,SR7=196.744,AntHeight=304,GeoidHeight=22
2009.05.05 07:20:00,GPSD=050509,GPST=071959.000,LAT=6735.7706,NS=N,LONG=2623.7429,EW=E,T=0.69,U=89.7,T1=25.006,T2=25.101,T3=24.880,T4=24.774,UVB1=0.126,UVB2=0.009,UVB3=0.099,UVB4=0.010,SR4=1028.888,SR5=212.055,SR6=1049.558,SR7=211.290,AntHeight=306,GeoidHeight=22
2009.05.05 07:20:10,GPSD=050509,GPST=072009.000,LAT=6735.6432,NS=N,LONG=2624.1238,EW=E,T=0.70,U=89.7,T1=25.013,T2=24.823,T3=24.823,T4=24.805,UVB1=0.126,UVB2=0.008,UVB3=0.105,UVB4=0.010,SR4=1020.467,SR5=251.098,SR6=1152.906,SR7=250.332,AntHeight=310,GeoidHeight=22
2009.05.05 07:20:20,GPSD=050509,GPST=072019.000,LAT=6735.5169,NS=N,LONG=2624.5150,EW=E,T=0.76,U=89.5,T1=25.017,T2=24.922,T3=24.994,T4=25.323,UVB1=0.176,UVB2=0.007,UVB3=0.146,UVB4=0.016,SR4=1557.877,SR5=276.361,SR6=1730.124,SR7=277.126,AntHeight=310,GeoidHeight=22
2009.05.05 07:20:30,GPSD=050509,GPST=072029.000,LAT=6735.3921,NS=N,LONG=2624.8817,EW=E,T=0.78,U=89.4,T1=25.021,T2=25.154,T3=25.105,T4=25.385,UVB1=0.138,UVB2=0.007,UVB3=0.110,UVB4=0.017,SR4=1496.634,SR5=214.352,SR6=1494.337,SR7=222.007,AntHeight=304,GeoidHeight=22
2009.05.05 07:20:40,GPSD=050509,GPST=072039.000,LAT=6735.2966,NS=N,LONG=2625.2789,EW=E,T=0.76,U=88.7,T1=25.025,T2=25.246,T3=25.154,T4=25.446,UVB1=0.124,UVB2=0.006,UVB3=0.102,UVB4=0.016,SR4=891.091,SR5=180.668,SR6=977.597,SR7=182.199,AntHeight=301,GeoidHeight=22
2009.05.05 07:20:50,GPSD=050509,GPST=072049.000,LAT=6735.2526,NS=N,LONG=2625.7255,EW=E,T=0.76,U=88.4,T1=25.025,T2=25.059,T3=25.078,T4=25.049,UVB1=0.123,UVB2=0.009,UVB3=0.107,UVB4=0.010,SR4=867.359,SR5=190.620,SR6=1161.327,SR7=194.448,AntHeight=299,GeoidHeight=22
2009.05.05 07:21:00,GPSD=050509,GPST=072059.000,LAT=6735.2350,NS=N,LONG=2626.1847,EW=E,T=0.80,U=88.5,T1=25.025,T2=24.807,T3=24.899,T4=25.049,UVB1=0.125,UVB2=0.006,UVB3=0.104,UVB4=0.007,SR4=941.616,SR5=194.448,SR6=1204.197,SR7=202.869,AntHeight=303,GeoidHeight=22
2009.05.05 07:21:10,GPSD=050509,GPST=072109.000,LAT=6735.2266,NS=N,LONG=2626.6417,EW=E,T=0.84,U=88.4,T1=25.025,T2=24.964,T3=24.823,T4=25.140,UVB1=0.128,UVB2=0.006,UVB3=0.104,UVB4=0.008,SR4=999.032,SR5=208.227,SR6=1116.925,SR7=211.290,AntHeight=299,GeoidHeight=22
2009.05.05 07:21:20,GPSD=050509,GPST=072119.000,LAT=6735.2283,NS=N,LONG=2627.0967,EW=E,T=0.84,U=88.3,T1=25.059,T2=25.185,T3=24.979,T4=24.957,UVB1=0.125,UVB2=0.009,UVB3=0.109,UVB4=0.010,SR4=910.995,SR5=182.964,SR6=1110.035,SR7=190.620,AntHeight=298,GeoidHeight=22
2009.05.05 07:21:30,GPSD=050509,GPST=072129.000,LAT=6735.2231,NS=N,LONG=2627.5637,EW=E,T=0.84,U=88.4,T1=25.051,T2=25.235,T3=25.135,T4=24.988,UVB1=0.124,UVB2=0.008,UVB3=0.103,UVB4=0.012,SR4=811.474,SR5=192.917,SR6=1012.812,SR7=199.041,AntHeight=302,GeoidHeight=22
2009.05.05 07:21:40,GPSD=050509,GPST=072139.000,LAT=6735.1695,NS=N,LONG=2628.0193,EW=E,T=0.86,U=88.2,T1=25.048,T2=25.002,T3=25.158,T4=24.805,UVB1=0.134,UVB2=0.006,UVB3=0.106,UVB4=0.009,SR4=1053.385,SR5=192.917,SR6=1171.279,SR7=196.744,AntHeight=303,GeoidHeight=22
2009.05.05 07:21:50,GPSD=050509,GPST=072149.000,LAT=6735.0716,NS=N,LONG=2628.4452,EW=E,T=0.90,U=88.3,T1=25.040,T2=24.800,T3=25.093,T4=24.805,UVB1=0.130,UVB2=0.008,UVB3=0.103,UVB4=0.012,SR4=1049.558,SR5=207.462,SR6=1129.940,SR7=205.931,AntHeight=307,GeoidHeight=22
2009.05.05 07:22:00,GPSD=050509,GPST=072159.000,LAT=6734.9597,NS=N,LONG=2628.8553,EW=E,T=0.88,U=88.1,T1=25.036,T2=25.013,T3=24.918,T4=25.262,UVB1=0.124,UVB2=0.006,UVB3=0.095,UVB4=0.016,SR4=926.305,SR5=176.075,SR6=910.995,SR7=178.371,AntHeight=309,GeoidHeight=22
2009.05.05 07:22:10,GPSD=050509,GPST=072209.000,LAT=6734.8453,NS=N,LONG=2629.2607,EW=E,T=0.90,U=88.1,T1=25.029,T2=25.212,T3=24.819,T4=25.323,UVB1=0.116,UVB2=0.007,UVB3=0.090,UVB4=0.017,SR4=783.149,SR5=163.060,SR6=819.895,SR7=163.826,AntHeight=308,GeoidHeight=22
2009.05.05 07:22:20,GPSD=050509,GPST=072219.000,LAT=6734.7291,NS=N,LONG=2629.6661,EW=E,T=0.90,U=88.0,T1=25.021,T2=25.215,T3=24.960,T4=25.415,UVB1=0.117,UVB2=0.005,UVB3=0.091,UVB4=0.015,SR4=828.316,SR5=179.902,SR6=886.497,SR7=179.137,AntHeight=312,GeoidHeight=22
2009.05.05 07:22:30,GPSD=050509,GPST=072229.000,LAT=6734.6093,NS=N,LONG=2630.0711,EW=E,T=0.90,U=87.9,T1=25.009,T2=24.952,T3=25.124,T4=25.018,UVB1=0.141,UVB2=0.006,UVB3=0.115,UVB4=0.007,SR4=1206.494,SR5=246.504,SR6=1336.636,SR7=246.504,AntHeight=309,GeoidHeight=22
2009.05.05 07:22:40,GPSD=050509,GPST=072239.000,LAT=6734.5049,NS=N,LONG=2630.5070,EW=E,T=0.96,U=88.1,T1=24.998,T2=24.834,T3=25.154,T4=25.110,UVB1=0.128,UVB2=0.007,UVB3=0.127,UVB4=0.007,SR4=1397.879,SR5=258.753,SR6=1812.803,SR7=267.940,AntHeight=306,GeoidHeight=22
2009.05.05 07:22:50,GPSD=050509,GPST=072249.000,LAT=6734.4486,NS=N,LONG=2631.0034,EW=E,T=1.02,U=88.0,T1=24.987,T2=25.051,T3=25.105,T4=25.079,UVB1=0.132,UVB2=0.007,UVB3=0.144,UVB4=0.009,SR4=1240.178,SR5=297.796,SR6=1975.863,SR7=307.748,AntHeight=302,GeoidHeight=22
2009.05.05 07:23:00,GPSD=050509,GPST=072259.000,LAT=6734.4122,NS=N,LONG=2631.4929,EW=E,T=1.09,U=87.6,T1=24.983,T2=25.235,T3=24.937,T4=24.988,UVB1=0.133,UVB2=0.006,UVB3=0.136,UVB4=0.009,SR4=1178.169,SR5=277.126,SR6=1844.190,SR7=282.485,AntHeight=300,GeoidHeight=22
2009.05.05 07:23:10,GPSD=050509,GPST=072309.000,LAT=6734.3853,NS=N,LONG=2631.9705,EW=E,T=1.09,U=87.3,T1=24.971,T2=25.185,T3=24.823,T4=24.927,UVB1=0.128,UVB2=0.006,UVB3=0.135,UVB4=0.009,SR4=1038.075,SR5=243.442,SR6=2102.177,SR7=251.098,AntHeight=302,GeoidHeight=22
2009.05.05 07:23:20,GPSD=050509,GPST=072319.000,LAT=6734.3541,NS=N,LONG=2632.4471,EW=E,T=1.09,U=86.9,T1=24.964,T2=24.903,T3=24.960,T4=24.866,UVB1=0.134,UVB2=0.006,UVB3=0.142,UVB4=0.009,SR4=1003.625,SR5=196.744,SR6=1763.808,SR7=205.165,AntHeight=304,GeoidHeight=22
2009.05.05 07:23:30,GPSD=050509,GPST=072329.000,LAT=6734.2982,NS=N,LONG=2632.9154,EW=E,T=1.09,U=86.6,T1=24.956,T2=24.861,T3=25.124,T4=24.805,UVB1=0.131,UVB2=0.008,UVB3=0.124,UVB4=0.009,SR4=1002.094,SR5=237.318,SR6=1335.105,SR7=242.677,AntHeight=304,GeoidHeight=22
2009.05.05 07:23:40,GPSD=050509,GPST=072339.000,LAT=6734.2297,NS=N,LONG=2633.3737,EW=E,T=1.06,U=86.5,T1=24.914,T2=25.112,T3=25.158,T4=24.805,UVB1=0.167,UVB2=0.008,UVB3=0.153,UVB4=0.009,SR4=1612.996,SR5=267.174,SR6=2115.957,SR7=278.657,AntHeight=299,GeoidHeight=22
2009.05.05 07:23:50,GPSD=050509,GPST=072349.000,LAT=6734.1522,NS=N,LONG=2633.8179,EW=E,T=1.06,U=86.1,T1=24.903,T2=25.246,T3=25.116,T4=25.293,UVB1=0.161,UVB2=0.009,UVB3=0.148,UVB4=0.021,SR4=1371.085,SR5=284.016,SR6=1690.316,SR7=290.140,AntHeight=299,GeoidHeight=22
2009.05.05 07:24:00,GPSD=050509,GPST=072359.000,LAT=6734.0652,NS=N,LONG=2634.2404,EW=E,T=1.04,U=85.7,T1=24.899,T2=25.139,T3=24.994,T4=25.415,UVB1=0.147,UVB2=0.010,UVB3=0.126,UVB4=0.020,SR4=1413.190,SR5=199.041,SR6=1729.359,SR7=209.758,AntHeight=298,GeoidHeight=22
2009.05.05 07:24:10,GPSD=050509,GPST=072409.000,LAT=6733.9556,NS=N,LONG=2634.6143,EW=E,T=1.00,U=85.4,T1=24.895,T2=24.849,T3=24.834,T4=25.476,UVB1=0.139,UVB2=0.007,UVB3=0.105,UVB4=0.018,SR4=830.613,SR5=130.142,SR6=919.416,SR7=133.970,AntHeight=298,GeoidHeight=22
2009.05.05 07:24:20,GPSD=050509,GPST=072419.000,LAT=6733.7990,NS=N,LONG=2634.8810,EW=E,T=0.98,U=85.7,T1=24.895,T2=24.899,T3=24.910,T4=25.079,UVB1=0.121,UVB2=0.006,UVB3=0.092,UVB4=0.007,SR4=708.126,SR5=117.893,SR6=623.151,SR7=117.128,AntHeight=291,GeoidHeight=22
2009.05.05 07:24:30,GPSD=050509,GPST=072429.000,LAT=6733.6230,NS=N,LONG=2635.0741,EW=E,T=0.98,U=85.6,T1=24.891,T2=25.170,T3=25.063,T4=25.049,UVB1=0.116,UVB2=0.009,UVB3=0.087,UVB4=0.009,SR4=892.622,SR5=156.171,SR6=757.121,SR7=152.343,AntHeight=292,GeoidHeight=22
2009.05.05 07:24:40,GPSD=050509,GPST=072439.000,LAT=6733.4424,NS=N,LONG=2635.2352,EW=E,T=0.94,U=86.4,T1=24.891,T2=25.250,T3=25.139,T4=25.018,UVB1=0.110,UVB2=0.006,UVB3=0.081,UVB4=0.007,SR4=935.492,SR5=164.591,SR6=828.316,SR7=161.529,AntHeight=296,GeoidHeight=22
2009.05.05 07:24:50,GPSD=050509,GPST=072449.000,LAT=6733.2569,NS=N,LONG=2635.3906,EW=E,T=0.90,U=86.8,T1=24.891,T2=25.086,T3=25.147,T4=24.927,UVB1=0.107,UVB2=0.004,UVB3=0.081,UVB4=0.005,SR4=935.492,SR5=202.103,SR6=865.828,SR7=199.806,AntHeight=294,GeoidHeight=22
2009.05.05 07:25:00,GPSD=050509,GPST=072459.000,LAT=6733.0623,NS=N,LONG=2635.5446,EW=E,T=0.86,U=87.3,T1=24.891,T2=24.815,T3=25.032,T4=24.835,UVB1=0.107,UVB2=0.005,UVB3=0.083,UVB4=0.006,SR4=915.588,SR5=222.007,SR6=900.277,SR7=220.476,AntHeight=292,GeoidHeight=22
2009.05.05 07:25:10,GPSD=050509,GPST=072509.000,LAT=6732.8652,NS=N,LONG=2635.6753,EW=E,T=0.82,U=87.7,T1=24.895,T2=24.952,T3=24.872,T4=24.835,UVB1=0.121,UVB2=0.006,UVB3=0.092,UVB4=0.007,SR4=1048.792,SR5=201.337,SR6=1020.467,SR7=202.869,AntHeight=298,GeoidHeight=22
2009.05.05 07:25:20,GPSD=050509,GPST=072519.000,LAT=6732.6629,NS=N,LONG=2635.8035,EW=E,T=0.80,U=88.0,T1=24.899,T2=25.177,T3=24.830,T4=24.805,UVB1=0.146,UVB2=0.005,UVB3=0.105,UVB4=0.005,SR4=1400.941,SR5=229.663,SR6=1225.632,SR7=231.959,AntHeight=303,GeoidHeight=22
2009.05.05 07:25:30,GPSD=050509,GPST=072529.000,LAT=6732.4644,NS=N,LONG=2635.9332,EW=E,T=0.80,U=88.3,T1=24.906,T2=25.238,T3=25.009,T4=25.323,UVB1=0.158,UVB2=0.006,UVB3=0.109,UVB4=0.016,SR4=1572.423,SR5=238.849,SR6=1275.392,SR7=243.442,AntHeight=308,GeoidHeight=22
2009.05.05 07:25:40,GPSD=050509,GPST=072539.000,LAT=6732.2683,NS=N,LONG=2636.1006,EW=E,T=0.78,U=88.7,T1=24.910,T2=25.017,T3=25.116,T4=25.354,UVB1=0.143,UVB2=0.004,UVB3=0.100,UVB4=0.013,SR4=1253.192,SR5=196.744,SR6=979.128,SR7=197.510,AntHeight=317,GeoidHeight=22
2009.05.05 07:25:50,GPSD=050509,GPST=072549.000,LAT=6732.0806,NS=N,LONG=2636.2967,EW=E,T=0.82,U=88.9,T1=24.922,T2=24.800,T3=25.154,T4=25.476,UVB1=0.136,UVB2=0.005,UVB3=0.105,UVB4=0.015,SR4=1200.369,SR5=207.462,SR6=1123.815,SR7=206.696,AntHeight=308,GeoidHeight=22
2009.05.05 07:26:00,GPSD=050509,GPST=072559.000,LAT=6731.9005,NS=N,LONG=2636.5364,EW=E,T=0.80,U=89.3,T1=24.929,T2=25.002,T3=25.059,T4=25.049,UVB1=0.137,UVB2=0.006,UVB3=0.104,UVB4=0.007,SR4=1221.805,SR5=212.821,SR6=1148.313,SR7=211.290,AntHeight=307,GeoidHeight=22
2009.05.05 07:26:10,GPSD=050509,GPST=072609.000,LAT=6731.7355,NS=N,LONG=2636.8177,EW=E,T=0.86,U=89.5,T1=24.937,T2=25.208,T3=24.880,T4=25.049,UVB1=0.173,UVB2=0.005,UVB3=0.142,UVB4=0.007,SR4=2437.485,SR5=229.663,SR6=2394.614,SR7=231.959,AntHeight=307,GeoidHeight=22
2009.05.05 07:26:20,GPSD=050509,GPST=072619.000,LAT=6731.6048,NS=N,LONG=2637.1907,EW=E,T=0.90,U=89.4,T1=24.948,T2=25.219,T3=24.830,T4=25.018,UVB1=0.136,UVB2=0.005,UVB3=0.118,UVB4=0.007,SR4=1252.426,SR5=185.261,SR6=1472.902,SR7=195.213,AntHeight=301,GeoidHeight=22
2009.05.05 07:26:30,GPSD=050509,GPST=072629.000,LAT=6731.4948,NS=N,LONG=2637.5709,EW=E,T=0.92,U=88.7,T1=24.956,T2=24.960,T3=25.002,T4=24.957,UVB1=0.138,UVB2=0.006,UVB3=0.118,UVB4=0.007,SR4=1054.151,SR5=162.295,SR6=1179.700,SR7=168.419,AntHeight=299,GeoidHeight=22
2009.05.05 07:26:40,GPSD=050509,GPST=072639.000,LAT=6731.3862,NS=N,LONG=2637.9448,EW=E,T=0.94,U=88.1,T1=24.967,T2=24.830,T3=25.116,T4=24.896,UVB1=0.153,UVB2=0.006,UVB3=0.127,UVB4=0.007,SR4=1526.490,SR5=237.318,SR6=1655.101,SR7=237.318,AntHeight=297,GeoidHeight=22
2009.05.05 07:26:50,GPSD=050509,GPST=072649.000,LAT=6731.2761,NS=N,LONG=2638.3156,EW=E,T=0.96,U=87.9,T1=24.975,T2=25.051,T3=25.158,T4=24.805,UVB1=0.166,UVB2=0.009,UVB3=0.156,UVB4=0.011,SR4=1839.597,SR5=304.686,SR6=2150.407,SR7=303.920,AntHeight=307,GeoidHeight=22
2009.05.05 07:27:00,GPSD=050509,GPST=072659.000,LAT=6731.1577,NS=N,LONG=2638.6757,EW=E,T=0.92,U=87.5,T1=24.983,T2=25.231,T3=25.063,T4=24.805,UVB1=0.134,UVB2=0.006,UVB3=0.112,UVB4=0.009,SR4=1192.714,SR5=222.007,SR6=1340.464,SR7=236.552,AntHeight=313,GeoidHeight=22
2009.05.05 07:27:10,GPSD=050509,GPST=072709.000,LAT=6731.0034,NS=N,LONG=2638.9993,EW=E,T=0.92,U=87.5,T1=24.990,T2=25.189,T3=24.887,T4=25.262,UVB1=0.130,UVB2=0.006,UVB3=0.104,UVB4=0.016,SR4=999.032,SR5=177.606,SR6=923.243,SR7=177.606,AntHeight=320,GeoidHeight=22
2009.05.05 07:27:20,GPSD=050509,GPST=072719.000,LAT=6730.8432,NS=N,LONG=2639.3018,EW=E,T=0.94,U=87.8,T1=24.994,T2=24.903,T3=24.826,T4=25.354,UVB1=0.126,UVB2=0.006,UVB3=0.099,UVB4=0.016,SR4=1039.606,SR5=201.337,SR6=961.520,SR7=201.337,AntHeight=321,GeoidHeight=22
2009.05.05 07:27:30,GPSD=050509,GPST=072729.000,LAT=6730.6583,NS=N,LONG=2639.4996,EW=E,T=0.94,U=87.8,T1=25.002,T2=24.853,T3=24.998,T4=25.415,UVB1=0.135,UVB2=0.009,UVB3=0.090,UVB4=0.019,SR4=1127.643,SR5=243.442,SR6=906.401,SR7=247.270,AntHeight=315,GeoidHeight=22
2009.05.05 07:27:40,GPSD=050509,GPST=072739.000,LAT=6730.4524,NS=N,LONG=2639.4204,EW=E,T=0.92,U=88.1,T1=25.006,T2=25.109,T3=25.112,T4=25.079,UVB1=0.143,UVB2=0.006,UVB3=0.093,UVB4=0.007,SR4=1341.229,SR5=237.318,SR6=939.320,SR7=237.318,AntHeight=313,GeoidHeight=22
2009.05.05 07:27:50,GPSD=050509,GPST=072749.000,LAT=6730.2513,NS=N,LONG=2639.3377,EW=E,T=0.92,U=88.4,T1=25.017,T2=25.246,T3=25.158,T4=25.079,UVB1=0.164,UVB2=0.006,UVB3=0.106,UVB4=0.008,SR4=1877.108,SR5=303.920,SR6=1196.542,SR7=297.030,AntHeight=305,GeoidHeight=22
2009.05.05 07:28:00,GPSD=050509,GPST=072759.000,LAT=6730.0542,NS=N,LONG=2639.4602,EW=E,T=0.94,U=88.6,T1=25.021,T2=25.147,T3=25.070,T4=25.049,UVB1=0.150,UVB2=0.005,UVB3=0.107,UVB4=0.006,SR4=1629.838,SR5=238.083,SR6=1376.444,SR7=242.677,AntHeight=306,GeoidHeight=22
2009.05.05 07:28:10,GPSD=050509,GPST=072809.000,LAT=6729.8662,NS=N,LONG=2639.6203,EW=E,T=0.98,U=88.7,T1=25.025,T2=24.853,T3=24.895,T4=25.018,UVB1=0.137,UVB2=0.004,UVB3=0.099,UVB4=0.005,SR4=1093.194,SR5=186.027,SR6=1030.419,SR7=190.620,AntHeight=313,GeoidHeight=22
2009.05.05 07:28:20,GPSD=050509,GPST=072819.000,LAT=6729.6745,NS=N,LONG=2639.7701,EW=E,T=0.96,U=88.9,T1=25.025,T2=24.887,T3=24.826,T4=24.927,UVB1=0.149,UVB2=0.006,UVB3=0.110,UVB4=0.008,SR4=1321.325,SR5=230.428,SR6=1136.829,SR7=230.428,AntHeight=315,GeoidHeight=22
2009.05.05 07:28:30,GPSD=050509,GPST=072829.000,LAT=6729.4794,NS=N,LONG=2639.9548,EW=E,T=1.02,U=89.2,T1=25.025,T2=25.158,T3=24.994,T4=24.835,UVB1=0.171,UVB2=0.006,UVB3=0.119,UVB4=0.007,SR4=1632.900,SR5=268.705,SR6=1405.535,SR7=271.002,AntHeight=316,GeoidHeight=22
2009.05.05 07:28:40,GPSD=050509,GPST=072839.000,LAT=6729.2858,NS=N,LONG=2640.1481,EW=E,T=1.06,U=88.7,T1=25.032,T2=25.250,T3=25.109,T4=24.805,UVB1=0.193,UVB2=0.006,UVB3=0.127,UVB4=0.007,SR4=2137.392,SR5=233.490,SR6=1838.066,SR7=239.615,AntHeight=314,GeoidHeight=22
2009.05.05 07:28:50,GPSD=050509,GPST=072849.000,LAT=6729.0909,NS=N,LONG=2640.3248,EW=E,T=1.07,U=88.3,T1=25.029,T2=25.101,T3=25.162,T4=24.835,UVB1=0.154,UVB2=0.004,UVB3=0.112,UVB4=0.005,SR4=1422.376,SR5=202.869,SR6=1122.284,SR7=212.821,AntHeight=320,GeoidHeight=22
2009.05.05 07:29:00,GPSD=050509,GPST=072859.000,LAT=6728.8943,NS=N,LONG=2640.5173,EW=E,T=1.07,U=87.7,T1=25.032,T2=24.819,T3=25.074,T4=25.323,UVB1=0.141,UVB2=0.005,UVB3=0.108,UVB4=0.015,SR4=1115.394,SR5=177.606,SR6=972.238,SR7=184.496,AntHeight=332,GeoidHeight=22
2009.05.05 07:29:10,GPSD=050509,GPST=072909.000,LAT=6728.6930,NS=N,LONG=2640.7121,EW=E,T=1.09,U=87.3,T1=25.029,T2=24.941,T3=24.910,T4=25.415,UVB1=0.136,UVB2=0.005,UVB3=0.101,UVB4=0.014,SR4=1108.504,SR5=165.357,SR6=911.760,SR7=167.654,AntHeight=328,GeoidHeight=22
2009.05.05 07:29:20,GPSD=050509,GPST=072919.000,LAT=6728.4891,NS=N,LONG=2640.9118,EW=E,T=1.11,U=87.1,T1=25.029,T2=25.173,T3=24.823,T4=25.476,UVB1=0.149,UVB2=0.005,UVB3=0.103,UVB4=0.015,SR4=1319.794,SR5=176.840,SR6=1033.481,SR7=176.075,AntHeight=327,GeoidHeight=22
2009.05.05 07:29:30,GPSD=050509,GPST=072929.000,LAT=6728.2793,NS=N,LONG=2641.1453,EW=E,T=1.13,U=87.2,T1=25.029,T2=25.246,T3=24.979,T4=25.079,UVB1=0.158,UVB2=0.005,UVB3=0.107,UVB4=0.006,SR4=1609.934,SR5=182.199,SR6=1281.517,SR7=181.433,AntHeight=326,GeoidHeight=22
2009.05.05 07:29:40,GPSD=050509,GPST=072939.000,LAT=6728.0691,NS=N,LONG=2641.3668,EW=E,T=1.13,U=87.0,T1=25.067,T2=25.032,T3=25.139,T4=25.049,UVB1=0.142,UVB2=0.005,UVB3=0.105,UVB4=0.005,SR4=1267.737,SR5=152.343,SR6=1172.044,SR7=153.874,AntHeight=325,GeoidHeight=22
2009.05.05 07:29:50,GPSD=050509,GPST=072949.000,LAT=6727.8605,NS=N,LONG=2641.5810,EW=E,T=1.15,U=87.0,T1=25.059,T2=24.800,T3=25.158,T4=25.049,UVB1=0.126,UVB2=0.004,UVB3=0.097,UVB4=0.005,SR4=1014.343,SR5=158.467,SR6=973.003,SR7=161.529,AntHeight=327,GeoidHeight=22
2009.05.05 07:30:00,GPSD=050509,GPST=072959.000,LAT=6727.6537,NS=N,LONG=2641.7967,EW=E,T=1.17,U=86.9,T1=25.059,T2=25.006,T3=25.086,T4=24.927,UVB1=0.133,UVB2=0.005,UVB3=0.101,UVB4=0.005,SR4=1084.007,SR5=176.075,SR6=1041.137,SR7=179.902,AntHeight=330,GeoidHeight=22
2009.05.05 07:30:10,GPSD=050509,GPST=073009.000,LAT=6727.4576,NS=N,LONG=2642.0139,EW=E,T=1.19,U=86.7,T1=25.055,T2=25.212,T3=24.914,T4=24.835,UVB1=0.180,UVB2=0.005,UVB3=0.115,UVB4=0.007,SR4=1688.785,SR5=242.677,SR6=1621.417,SR7=243.442,AntHeight=330,GeoidHeight=22
2009.05.05 07:30:20,GPSD=050509,GPST=073019.000,LAT=6727.2573,NS=N,LONG=2642.2280,EW=E,T=1.21,U=86.9,T1=25.048,T2=25.223,T3=24.826,T4=24.805,UVB1=0.157,UVB2=0.006,UVB3=0.112,UVB4=0.008,SR4=1650.508,SR5=217.414,SR6=1446.108,SR7=225.069,AntHeight=334,GeoidHeight=22
2009.05.05 07:30:30,GPSD=050509,GPST=073029.000,LAT=6727.0515,NS=N,LONG=2642.4278,EW=E,T=1.27,U=87.1,T1=25.044,T2=24.956,T3=24.948,T4=24.805,UVB1=0.157,UVB2=0.006,UVB3=0.114,UVB4=0.008,SR4=1299.890,SR5=210.524,SR6=1082.476,SR7=215.117,AntHeight=331,GeoidHeight=22
2009.05.05 07:30:40,GPSD=050509,GPST=073039.000,LAT=6726.8487,NS=N,LONG=2642.6222,EW=E,T=1.31,U=86.7,T1=25.040,T2=24.842,T3=25.093,T4=25.323,UVB1=0.181,UVB2=0.005,UVB3=0.112,UVB4=0.015,SR4=1602.279,SR5=216.648,SR6=1149.078,SR7=220.476,AntHeight=330,GeoidHeight=22
2009.05.05 07:30:50,GPSD=050509,GPST=073049.000,LAT=6726.6558,NS=N,LONG=2642.8132,EW=E,T=1.33,U=86.6,T1=25.036,T2=25.067,T3=25.147,T4=25.507,UVB1=0.163,UVB2=0.008,UVB3=0.113,UVB4=0.019,SR4=1449.170,SR5=218.945,SR6=1074.821,SR7=218.945,AntHeight=330,GeoidHeight=22
2009.05.05 07:31:00,GPSD=050509,GPST=073059.000,LAT=6726.4715,NS=N,LONG=2642.9987,EW=E,T=1.33,U=86.1,T1=25.032,T2=25.242,T3=25.139,T4=25.476,UVB1=0.185,UVB2=0.012,UVB3=0.119,UVB4=0.023,SR4=1769.932,SR5=339.901,SR6=1385.630,SR7=330.714,AntHeight=342,GeoidHeight=22
2009.05.05 07:31:10,GPSD=050509,GPST=073109.000,LAT=6726.2848,NS=N,LONG=2643.1752,EW=E,T=1.33,U=86.0,T1=25.025,T2=25.177,T3=25.032,T4=25.079,UVB1=0.227,UVB2=0.005,UVB3=0.113,UVB4=0.006,SR4=2232.320,SR5=328.417,SR6=1361.133,SR7=326.121,AntHeight=348,GeoidHeight=22
2009.05.05 07:31:20,GPSD=050509,GPST=073119.000,LAT=6726.0905,NS=N,LONG=2643.3164,EW=E,T=1.35,U=85.7,T1=25.025,T2=24.880,T3=24.876,T4=25.049,UVB1=0.236,UVB2=0.008,UVB3=0.115,UVB4=0.009,SR4=2558.440,SR5=371.288,SR6=1166.686,SR7=365.163,AntHeight=342,GeoidHeight=22
2009.05.05 07:31:30,GPSD=050509,GPST=073129.000,LAT=6725.9028,NS=N,LONG=2643.4634,EW=E,T=1.39,U=84.8,T1=25.021,T2=24.880,T3=24.834,T4=25.049,UVB1=0.255,UVB2=0.008,UVB3=0.123,UVB4=0.009,SR4=2949.632,SR5=393.488,SR6=2729.156,SR7=389.661,AntHeight=339,GeoidHeight=22
